id,204,2019,1,9,11,0,0,1.31E+11,3.93E+10,-5.54E+10
id,205,2019,1,9,12,0,0,1.36E+11,4.19E+09,-5.53E+10
id,206,2019,1,9,13,0,0,1.33E+11,-3.12E+10,-5.53E+10
id,207,2019,1,9,14,0,0,1.20E+11,-6.45E+10,-5.53E+10
id,208,2019,1,9,15,0,0,9.93E+10,-9.34E+10,-5.53E+10
id,209,2019,1,9,16,0,0,7.18E+10,-1.16E+11,-5.53E+10
id,210,2019,1,9,17,0,0,3.94E+10,-1.31E+11,-5.53E+10
id,211,2019,1,9,18,0,0,4.25E+09,-1.36E+11,-5.53E+10
id,212,2019,1,9,19,0,0,-3.12E+10,-1.33E+11,-5.52E+10
id,213,2019,1,9,20,0,0,-6.44E+10,-1.20E+11,-5.52E+10
id,214,2019,1,9,21,0,0,-9.33E+10,-9.94E+10,-5.52E+10
id,215,2019,1,9,22,0,0,-1.16E+11,-7.19E+10,-5.52E+10
id,216,2019,1,9,23,0,0,-1.31E+11,-3.94E+10,-5.52E+10
id,217,2019,1,10,0,0,0,-1.36E+11,-4.31E+09,-5.52E+10
id,218,2019,1,10,1,0,0,-1.33E+11,3.11E+10,-5.52E+10
id,219,2019,1,10,2,0,0,-1.20E+11,6.44E+10,-5.51E+10
id,220,2019,1,10,3,0,0,-9.95E+10,9.33E+10,-5.51E+10
id,221,2019,1,10,4,0,0,-7.19E+10,1.16E+11,-5.51E+10
id,222,2019,1,10,5,0,0,-3.95E+10,1.31E+11,-5.51E+10
id,223,2019,1,10,6,0,0,-4.37E+09,1.36E+11,-5.51E+10
id,224,2019,1,10,7,0,0,3.11E+10,1.33E+11,-5.51E+10
id,225,2019,1,10,8,0,0,6.44E+10,1.20E+11,-5.51E+10
id,226,2019,1,10,9,0,0,9.33E+10,9.95E+10,-5.50E+10
id,227,2019,1,10,10,0,0,1.16E+11,7.20E+10,-5.50E+10
id,228,2019,1,10,11,0,0,1.31E+11,3.96E+10,-5.50E+10
id,229,2019,1,10,12,0,0,1.36E+11,4.43E+09,-5.50E+10
id,230,2019,1,10,13,0,0,1.33E+11,-3.10E+10,-5.50E+10
id,231,2019,1,10,14,0,0,1.20E+11,-6.43E+10,-5.50E+10
id,232,2019,1,10,15,0,0,9.96E+10,-9.33E+10,-5.50E+10
id,233,2019,1,10,16,0,0,7.21E+10,-1.16E+11,-5.49E+10
id,234,2019,1,10,17,0,0,3.96E+10,-1.31E+11,-5.49E+10
id,235,2019,1,10,18,0,0,4.50E+09,-1.36E+11,-5.49E+10
id,236,2019,1,10,19,0,0,-3.10E+10,-1.33E+11,-5.49E+10
id,237,2019,1,10,20,0,0,-6.43E+10,-1.20E+11,-5.49E+10
id,238,2019,1,10,21,0,0,-9.33E+10,-9.97E+10,-5.49E+10
id,239,2019,1,10,22,0,0,-1.16E+11,-7.21E+10,-5.49E+10
id,240,2019,1,10,23,0,0,-1.31E+11,-3.97E+10,-5.48E+10
id,241,2019,1,11,0,0,0,-1.36E+11,-4.56E+09,-5.48E+10
id,242,2019,1,11,1,0,0,-1.33E+11,3.09E+10,-5.48E+10
id,243,2019,1,11,2,0,0,-1.20E+11,6.43E+10,-5.48E+10
id,244,2019,1,11,3,0,0,-9.97E+10,9.33E+10,-5.48E+10
id,245,2019,1,11,4,0,0,-7.22E+10,1.16E+11,-5.48E+10
id,246,2019,1,11,5,0,0,-3.98E+10,1.31E+11,-5.47E+10
id,247,2019,1,11,6,0,0,-4.62E+09,1.36E+11,-5.47E+10
id,248,2019,1,11,7,0,0,3.09E+10,1.33E+11,-5.47E+10
id,249,2019,1,11,8,0,0,6.42E+10,1.21E+11,-5.47E+10
id,250,2019,1,11,9,0,0,9.32E+10,9.98E+10,-5.47E+10
id,251,2019,1,11,10,0,0,1.16E+11,7.23E+10,-5.47E+10
id,252,2019,1,11,11,0,0,1.31E+11,3.98E+10,-5.47E+10
id,253,2019,1,11,12,0,0,1.37E+11,4.68E+09,-5.46E+10
